id,title,type,release_year,decade,age_certification,runtime,runtime_is_missing,seasons,imdb_score,imdb_votes,tmdb_score,tmdb_popularity,has_any_rating,primary_genre,genre_count,primary_country,country_count
tm1176905,"From Meir, to Meir",MOVIE,2021,2020,Not Rated,62,0,,,,,0.694,0,documentation,1,EG,1
ts320872,Queer Eye Germany,SHOW,2022,2020,TV-14,50,0,1.0,7.2,1114.0,1.0,1.621,1,reality,1,DE,1
tm1106806,Attack of the Hollywood Clichés!,MOVIE,2021,2020,Not Rated,59,0,,,,6.1,6.095,1,documentation,1,GB,2
ts328317,Alessandro Cattelan: One Simple Question,SHOW,2022,2020,TV-MA,30,0,1.0,6.5,209.0,6.7,1.302,1,comedy,2,IT,1
ts296179,The War Next-door,SHOW,2021,2020,TV-MA,33,0,2.0,5.7,444.0,7.3,82.278,1,comedy,1,MX,1
ts275448,Navillera,SHOW,2021,2020,Not Rated,65,0,1.0,8.8,2179.0,8.5,15.637,1,drama,2,KR,1
ts269286,Once Upon a Time... Happily Never After,SHOW,2022,2020,TV-MA,30,0,1.0,5.4,496.0,7.5,73.753,1,scifi,3,ES,1
ts306322,The Unlikely Murderer,SHOW,2021,2020,TV-MA,46,0,1.0,7.0,4129.0,7.3,4.575,1,drama,2,SE,1
tm1119136,Game Changer,MOVIE,2021,2020,Not Rated,102,0,,4.1,113.0,6.6,3.203,1,crime,5,TH,1
ts104362,Kid Cosmic,SHOW,2021,2020,TV-Y7,22,0,3.0,7.9,1414.0,8.8,13.314,1,comedy,6,US,1
tm1043290,Murder by the Coast,MOVIE,2021,2020,PG-13,88,0,,6.5,2134.0,6.4,8.719,1,crime,3,ES,1
tm1174856,Chappelle's Home Team - Earthquake: Legendary,MOVIE,2022,2020,R,36,0,,6.9,588.0,6.1,3.399,1,comedy,1,,0
ts345976,The Boss Baby: Back in the Crib,SHOW,2022,2020,TV-Y7,24,0,1.0,6.2,159.0,7.563,116.587,1,animation,4,US,1
tm810494,The 8th Night,MOVIE,2021,2020,Not Rated,115,0,,5.3,3332.0,6.1,43.698,1,thriller,2,KR,1
tm1029256,Ferry,MOVIE,2021,2020,Not Rated,106,0,,7.0,10900.0,6.8,29.798,1,drama,4,BE,2
ts313849,Blown Away: Christmas,SHOW,2021,2020,TV-PG,29,0,1.0,6.7,502.0,7.5,0.6,1,reality,1,,0
ts283610,Feels Like Ishq,SHOW,2021,2020,TV-MA,31,0,1.0,6.4,1550.0,6.0,2.428,1,drama,3,IN,1
tm1144693,The Trip 6,MOVIE,2021,2020,Not Rated,97,0,,3.2,180.0,7.3,341.163,1,comedy,1,CO,1
tm1000619,Radhe Shyam,MOVIE,2022,2020,Not Rated,138,0,,5.3,28633.0,5.5,5.537,1,drama,2,IN,1
ts309676,The World's Most Amazing Vacation Rentals,SHOW,2021,2020,TV-PG,34,0,2.0,6.7,1317.0,7.4,6.262,1,documentation,2,US,1
ts280693,Thomas & Friends: All Engines Go!,SHOW,2021,2020,TV-Y,11,0,1.0,2.0,555.0,8.0,1.287,1,animation,6,US,1
ts285469,Headspace Guide to Sleep,SHOW,2021,2020,TV-G,19,0,1.0,6.8,466.0,8.3,3.01,1,documentation,2,US,1
tm675820,A Boy Called Christmas,MOVIE,2021,2020,PG,106,0,,6.7,21085.0,7.507,60.608,1,drama,4,GB,1
ts354329,Lellobee City Farm,SHOW,2022,2020,TV-Y,10,0,1.0,,,,2.722,0,animation,1,US,1
tm1174920,Jeff Foxworthy: The Good Old Days,MOVIE,2022,2020,Not Rated,60,0,,6.1,418.0,6.8,2.434,1,comedy,2,,0
ts287802,Penguin Town,SHOW,2021,2020,TV-G,30,0,1.0,7.8,848.0,7.8,2.461,1,documentation,4,ZA,1
ts257315,Karma's World,SHOW,2021,2020,TV-Y,12,0,3.0,5.8,156.0,7.0,11.039,1,animation,3,US,1
ts299321,Dogs in Space,SHOW,2021,2020,TV-Y7,22,0,1.0,7.1,609.0,7.4,7.154,1,family,6,US,1
tm1185506,The Taming of the Shrewd,MOVIE,2022,2020,Not Rated,112,0,,4.5,836.0,5.1,9.926,1,romance,2,PL,1
tm1083068,Operation Hyacinth,MOVIE,2021,2020,Not Rated,112,0,,6.7,3119.0,6.8,16.846,1,crime,3,PL,1
tm879685,The Perfect Family,MOVIE,2021,2020,Not Rated,110,0,,5.3,1931.0,,,1,comedy,1,ES,1
tm466544,Sooryavanshi,MOVIE,2021,2020,Not Rated,145,0,,6.3,75952.0,5.7,121.867,1,action,3,IN,1
ts315551,Elite Short Stories: Phillipe Caye Felipe,SHOW,2021,2020,Not Rated,13,0,1.0,6.2,704.0,6.9,49.804,1,comedy,3,ES,1
ts317144,Adventure Beast,SHOW,2021,2020,TV-MA,19,0,1.0,5.2,569.0,7.4,3.268,1,comedy,2,US,1
ts325756,Midnight Asia: Eat · Dance · Dream,SHOW,2022,2020,TV-MA,37,0,1.0,6.6,518.0,6.0,1.766,1,documentation,1,SG,1
ts260502,Until Life Do Us Part,SHOW,2021,2020,TV-MA,49,0,1.0,7.5,663.0,9.2,2.681,1,drama,1,PT,1
ts320557,Elite Short Stories: Patrick,SHOW,2021,2020,TV-MA,12,0,1.0,6.1,737.0,7.3,51.19,1,comedy,2,ES,1
ts296081,The Parisian Agency: Exclusive Properties,SHOW,2021,2020,TV-14,57,0,2.0,7.5,671.0,,3.069,1,reality,1,FR,1
tm448707,CBI 5: The Brain,MOVIE,2022,2020,Not Rated,163,0,,6.3,1394.0,5.8,3.945,1,thriller,2,IN,1
ts296069,Elite Short Stories: Omar Ander Alexis,SHOW,2021,2020,TV-MA,12,0,1.0,7.3,1952.0,7.6,21.175,1,drama,3,ES,1
tm1111717,L.O.L. Surprise: The Movie,MOVIE,2021,2020,G,47,0,,3.8,129.0,6.9,109.716,1,animation,6,US,1
tm1111920,Making The Billion Dollar Code,MOVIE,2021,2020,Not Rated,28,0,,,,8.5,0.832,1,documentation,1,DE,1
ts287149,Hype House,SHOW,2022,2020,TV-14,32,0,1.0,2.1,2915.0,5.8,3.204,1,reality,1,US,1
tm950444,Skater Girl,MOVIE,2021,2020,PG,107,0,,6.6,4289.0,7.5,12.433,1,drama,3,US,2
ts239188,Kitz,SHOW,2021,2020,TV-MA,44,0,1.0,5.7,2392.0,7.4,5.661,1,drama,2,AT,2
ts297685,I Need Romance,SHOW,2021,2020,TV-14,45,0,1.0,7.8,30.0,6.0,1.39,1,drama,2,TH,1
ts308002,The Five Juanas,SHOW,2021,2020,TV-MA,39,0,1.0,6.9,1813.0,7.4,63.62,1,drama,1,MX,1
tm1092892,Found,MOVIE,2021,2020,PG,97,0,,7.5,1198.0,7.5,32.993,1,documentation,2,CN,2
ts271517,The Crew,SHOW,2021,2020,TV-14,27,0,1.0,6.5,5528.0,7.1,9.56,1,comedy,1,US,1
ts257271,The Time It Takes,SHOW,2021,2020,TV-MA,13,0,1.0,7.1,1271.0,7.1,6.598,1,drama,3,ES,1
tm1108010,Rabbids Invasion - Mission To Mars,MOVIE,2021,2020,Not Rated,70,0,,7.8,,6.0,4.321,1,animation,2,FR,1
ts296059,Elite Short Stories: Carla Samuel,SHOW,2021,2020,TV-MA,14,0,1.0,6.9,2685.0,7.6,43.992,1,drama,2,ES,1
ts306068,Luna Park,SHOW,2021,2020,TV-MA,50,0,1.0,6.4,721.0,8.1,4.545,1,drama,2,IT,1
ts346007,Savage Beauty,SHOW,2022,2020,TV-MA,51,0,1.0,5.0,339.0,6.7,4.011,1,drama,1,US,1
tm1098514,The Falls,MOVIE,2021,2020,Not Rated,129,0,,7.0,1546.0,6.8,5.971,1,drama,1,TW,1
tm1108621,Yara,MOVIE,2021,2020,Not Rated,96,0,,6.2,4205.0,6.3,21.629,1,drama,3,IT,1
ts317526,Selling Tampa,SHOW,2021,2020,TV-MA,40,0,1.0,4.5,797.0,10.0,1.82,1,reality,1,US,1
ts216407,Age of Samurai: Battle for Japan,SHOW,2021,2020,TV-MA,43,0,1.0,7.4,4119.0,7.1,31.152,1,documentation,5,US,1
tm1130264,Nicole Byer: BBW (Big Beautiful Weirdo),MOVIE,2021,2020,Not Rated,65,0,,5.7,527.0,7.0,3.015,1,comedy,1,,0
ts306510,Octonauts: Above & Beyond,SHOW,2021,2020,TV-Y,25,0,2.0,7.2,82.0,8.5,4.775,1,animation,2,KR,1
tm1127479,Cobalt Blue,MOVIE,2022,2020,Not Rated,112,0,,6.6,1531.0,6.6,5.021,1,romance,2,IN,1
tm433048,This Is the Night,MOVIE,2021,2020,R,100,0,,5.4,626.0,7.2,5.428,1,drama,2,US,1
ts321254,Yeh Kaali Kaali Ankhein,SHOW,2022,2020,TV-MA,40,0,1.0,,,7.2,5.259,1,drama,3,IN,1
ts270798,Love (ft. Marriage and Divorce),SHOW,2021,2020,TV-PG,69,0,3.0,6.6,467.0,6.3,24.115,1,drama,2,KR,1
tm972519,Don't Kill Me,MOVIE,2021,2020,Not Rated,90,0,,4.3,1769.0,4.0,10.329,1,fantasy,3,IT,1
tm1003725,A Castle for Christmas,MOVIE,2021,2020,Not Rated,98,0,,5.5,11894.0,5.8,15.972,1,romance,4,GB,2
ts284862,Zero Chill,SHOW,2021,2020,Not Rated,30,0,1.0,,,7.7,6.452,1,drama,2,GB,1
tm1036270,I Am All Girls,MOVIE,2021,2020,Not Rated,107,0,,5.9,5917.0,6.6,43.887,1,thriller,3,ZA,1
ts302056,Titletown High,SHOW,2021,2020,TV-14,34,0,1.0,5.5,332.0,5.6,2.146,1,reality,2,US,1
ts287838,Mad for Each Other,SHOW,2021,2020,Not Rated,35,0,1.0,7.9,1724.0,8.2,8.719,1,comedy,3,KR,1
ts273318,Country Comfort,SHOW,2021,2020,TV-PG,24,0,1.0,6.8,3432.0,7.8,4.962,1,drama,5,US,1
ts318024,Sea Power,SHOW,2021,2020,TV-14,48,0,1.0,7.7,44.0,,1.6,1,documentation,2,US,1
tm876608,Sounds Like Love,MOVIE,2021,2020,Not Rated,110,0,,5.4,2135.0,6.6,31.672,1,comedy,4,ES,1
tm1000797,Ride or Die,MOVIE,2021,2020,R,142,0,,5.6,1900.0,6.5,79.299,1,thriller,3,JP,1
tm1096880,Thomas & Friends: All Engines Go - Race for the Sodor Cup,MOVIE,2021,2020,Not Rated,60,0,,3.7,70.0,10.0,2.434,1,animation,2,,0
ts331449,Hei$t: The Great Robbery of Brazil's Central Bank,SHOW,2022,2020,TV-14,61,0,1.0,6.4,525.0,6.4,5.81,1,documentation,2,BR,1
tm858287,Jersey,MOVIE,2022,2020,Not Rated,175,0,,7.3,10878.0,7.2,68.203,1,drama,3,IN,1
tm990835,The Girl on the Train,MOVIE,2021,2020,Not Rated,128,0,,4.4,14348.0,5.9,16.169,1,drama,3,IN,1
ts283639,Decoupled,SHOW,2021,2020,TV-MA,31,0,1.0,8.0,6379.0,8.2,3.252,1,comedy,2,IN,1
ts296091,Elite Short Stories: Nadia Guzmán,SHOW,2021,2020,TV-MA,11,0,1.0,6.2,1907.0,7.5,24.675,1,drama,2,ES,1
ts271720,Pui Pui Molcar,SHOW,2021,2020,TV-Y7,2,0,1.0,8.1,366.0,8.6,3.148,1,animation,3,JP,1
ts289364,Cat People,SHOW,2021,2020,TV-14,32,0,1.0,6.3,282.0,6.3,3.255,1,documentation,1,US,1
ts293814,Sparking Joy with Marie Kondo,SHOW,2021,2020,TV-PG,42,0,1.0,6.3,360.0,7.3,2.602,1,drama,3,,0
tm993435,Cousins,MOVIE,2021,2020,R,98,0,,6.9,503.0,7.3,1.706,1,drama,1,NZ,1
tm1191860,Oprah + Viola: A Netflix Special Event,MOVIE,2022,2020,Not Rated,48,0,,7.2,319.0,7.7,3.035,1,documentation,1,US,1
tm1064532,Deep,MOVIE,2021,2020,Not Rated,101,0,,4.8,1441.0,6.4,70.521,1,scifi,3,TH,1
tm1047190,The Phantom,MOVIE,2021,2020,Not Rated,81,0,,6.5,759.0,6.1,3.462,1,documentation,2,US,2
ts292446,Taarak Mehta Kka Chhota Chashmah,SHOW,2021,2020,TV-Y,22,0,1.0,6.6,76.0,,0.747,1,animation,2,IN,1
ts315549,Elite Short Stories: Samuel Omar,SHOW,2021,2020,Not Rated,12,0,1.0,6.1,666.0,7.0,41.801,1,comedy,2,ES,1
ts288997,Human: The World Within,SHOW,2021,2020,TV-PG,53,0,1.0,6.8,733.0,8.7,3.625,1,documentation,1,US,1
tm1030495,Two,MOVIE,2021,2020,Not Rated,71,0,,,,5.5,236.797,1,horror,2,ES,1
ts282133,City of Ghosts,SHOW,2021,2020,TV-Y7,19,0,1.0,6.1,10.0,7.3,2.639,1,animation,2,FR,1
ts289261,Transformers: BotBots,SHOW,2022,2020,TV-Y,25,0,1.0,6.9,73.0,6.0,7.226,1,animation,6,US,1
tm1173363,Blippi The Musical,MOVIE,2022,2020,G,60,0,,,,,2.219,0,music,2,,0
tm1002869,Fate: The Winx Saga - The Afterparty,MOVIE,2021,2020,PG-13,50,0,,6.2,72.0,8.9,6.557,1,fantasy,3,GB,2
ts287045,Fatma,SHOW,2021,2020,TV-MA,42,0,1.0,7.4,8396.0,7.4,5.689,1,drama,3,TR,1
tm1001267,Secret Magic Control Agency,MOVIE,2021,2020,Not Rated,103,0,,6.2,4086.0,7.2,47.669,1,comedy,4,RU,2
ts258321,"Ada Twist, Scientist",SHOW,2021,2020,Not Rated,28,0,2.0,6.8,149.0,7.0,2.807,1,family,4,US,1
ts342479,Super PupZ,SHOW,2022,2020,TV-Y7,29,0,1.0,6.6,104.0,10.0,2.232,1,comedy,4,CA,1
ts300274,Cooking With Paris,SHOW,2021,2020,TV-MA,23,0,1.0,5.2,1078.0,6.5,4.578,1,reality,1,US,1
ts271726,Go Dog Go,SHOW,2021,2020,TV-Y,24,0,2.0,7.0,191.0,8.8,8.592,1,animation,2,US,1
tm1218702,Doom of Love,MOVIE,2022,2020,Not Rated,100,0,,4.7,1222.0,8.2,18.35,1,romance,2,TR,1
tm1041543,Breaking Boundaries: The Science of Our Planet,MOVIE,2021,2020,Not Rated,73,0,,7.8,2663.0,7.6,7.679,1,documentation,1,US,1
ts257817,Call My Agent Bollywood,SHOW,2021,2020,TV-MA,48,0,1.0,6.9,6201.0,,3.205,1,comedy,2,IN,1
ts310628,MaveriX,SHOW,2022,2020,TV-G,23,0,1.0,5.8,140.0,8.0,9.568,1,drama,4,AU,1
tm1142517,The Witcher: Fireplace,MOVIE,2021,2020,Not Rated,59,0,,,,5.3,5.05,1,,0,US,1
ts300456,My Unorthodox Life,SHOW,2021,2020,TV-MA,40,0,1.0,5.5,1207.0,7.0,1.772,1,reality,1,US,1
tm1146393,All Hail,MOVIE,2022,2020,Not Rated,118,0,,5.6,3172.0,6.3,84.966,1,drama,2,AR,1
ts302714,The Kingdom,SHOW,2021,2020,TV-MA,45,0,1.0,6.5,1366.0,7.3,5.703,1,crime,2,AR,1
tm1065041,The Seven Deadly Sins: Cursed by Light,MOVIE,2021,2020,PG-13,79,0,,6.4,970.0,7.9,470.787,1,animation,3,JP,1
ts288545,We the People,SHOW,2021,2020,TV-Y7,5,0,1.0,3.6,738.0,4.5,1.43,1,animation,4,US,1
ts299485,A Tale Dark & Grimm,SHOW,2021,2020,TV-Y7,30,0,1.0,7.3,1193.0,7.8,12.989,1,animation,5,ES,2
ts319464,Storybots Laugh Learn Sing,SHOW,2021,2020,Not Rated,0,1,1.0,,,,0.695,0,family,2,,0
tm1132325,Don,MOVIE,2022,2020,Not Rated,164,0,,7.0,6667.0,7.1,2.708,1,romance,4,IN,1
ts301609,Love Is Blind: Brazil,SHOW,2021,2020,TV-MA,56,0,1.0,6.1,445.0,6.4,3.182,1,reality,2,BR,1
tm1038355,The Last Mercenary,MOVIE,2021,2020,Not Rated,110,0,,5.3,8476.0,6.6,108.089,1,action,4,FR,1
tm890013,Lulli,MOVIE,2021,2020,Not Rated,90,0,,4.8,1452.0,5.9,36.942,1,fantasy,3,BR,1
tm1182144,Dancing on Glass,MOVIE,2022,2020,Not Rated,137,0,,5.5,705.0,6.3,104.044,1,drama,2,ES,1
tm1102226,"My Brother, My Sister",MOVIE,2021,2020,Not Rated,110,0,,6.0,957.0,6.5,13.875,1,drama,1,IT,1
tm1000037,Je suis Karl,MOVIE,2021,2020,R,126,0,,5.4,1077.0,5.5,12.981,1,drama,4,CZ,2
ts297065,Tattoo Redo,SHOW,2021,2020,TV-MA,28,0,1.0,5.9,702.0,5.6,3.722,1,reality,1,US,1
tm1084481,Blood Brothers: Malcolm X & Muhammad Ali,MOVIE,2021,2020,PG-13,95,0,,6.9,946.0,7.4,7.921,1,documentation,3,US,1
ts285724,2020,SHOW,2021,2020,TV-14,45,0,2.0,7.9,371.0,9.5,1.63,1,drama,3,LB,1
ts288065,Naomi Osaka,SHOW,2021,2020,TV-14,37,0,1.0,6.2,1301.0,7.5,3.832,1,documentation,2,US,1
tm963182,Trollhunters: Rise of the Titans,MOVIE,2021,2020,Not Rated,104,0,,6.7,4818.0,7.8,88.183,1,animation,6,US,1
tm1114205,Amina,MOVIE,2021,2020,PG-13,120,0,,3.8,311.0,6.4,122.546,1,war,4,NG,1
ts272515,Dealer,SHOW,2021,2020,TV-MA,41,0,1.0,6.1,671.0,7.0,3.65,1,action,4,FR,1
ts343404,Mai: A Mother's Rage,SHOW,2022,2020,TV-MA,48,0,1.0,,,9.2,4.327,1,drama,3,IN,1
tm1073802,Mimi,MOVIE,2021,2020,Not Rated,132,0,,,,7.2,8.333,1,comedy,2,IN,1
tm1129394,The Princess Switch 3: Romancing the Star,MOVIE,2021,2020,PG,106,0,,5.5,5728.0,6.9,39.432,1,comedy,4,US,1
tm949382,Looop Lapeta,MOVIE,2022,2020,Not Rated,131,0,,5.2,4327.0,6.3,286.682,1,romance,5,IN,1
tm1129217,Anonymously Yours,MOVIE,2021,2020,R,101,0,,5.7,1718.0,7.8,43.391,1,drama,2,MX,1
tm1000599,The Last Forest,MOVIE,2021,2020,Not Rated,74,0,,7.3,425.0,7.0,2.176,1,drama,2,BR,1
ts257345,Wild Abandon,SHOW,2022,2020,TV-MA,51,0,1.0,7.1,4976.0,7.6,2.448,1,drama,2,TR,1
tm1188819,Rumspringa,MOVIE,2022,2020,Not Rated,102,0,,5.3,822.0,5.7,6.065,1,drama,3,DE,1
tm1049155,Bordertown: The Mural Murders,MOVIE,2021,2020,Not Rated,107,0,,6.2,2219.0,6.7,69.693,1,crime,2,FI,1
ts291150,Soil,SHOW,2021,2020,TV-MA,48,0,1.0,7.1,710.0,8.0,2.744,1,comedy,2,BE,1
ts320183,Single’s Inferno,SHOW,2021,2020,TV-PG,61,0,2.0,7.1,1608.0,8.3,4.016,1,reality,1,KR,1
ts315144,The Creature Cases,SHOW,2022,2020,TV-Y,29,0,1.0,8.5,88.0,7.0,21.913,1,animation,4,US,1
ts309235,Christmas Flow,SHOW,2021,2020,TV-MA,50,0,1.0,5.7,728.0,6.9,7.289,1,romance,3,FR,1
ts90023,AlRawabi School for Girls,SHOW,2021,2020,TV-14,48,0,2.0,7.3,5863.0,7.4,12.219,1,drama,1,JO,1
ts346034,Blood Sisters,SHOW,2022,2020,TV-MA,57,0,1.0,5.0,867.0,8.7,6.182,1,drama,3,US,2
tm1002408,Biking Borders - eine etwas andere Reise,MOVIE,2021,2020,Not Rated,89,0,,7.7,933.0,7.3,1.129,1,documentation,1,DE,1
ts226392,Sexify,SHOW,2021,2020,TV-MA,44,0,1.0,6.5,5052.0,7.6,11.407,1,comedy,2,PL,1
tm1187638,Ronny Chieng: Speakeasy,MOVIE,2022,2020,Not Rated,60,0,,6.3,1146.0,6.2,3.056,1,comedy,2,US,1
ts287941,Racket Boys,SHOW,2021,2020,TV-14,71,0,1.0,4.0,27566.0,8.7,6.51,1,family,4,KR,1
tm1001108,Biggie: I Got a Story to Tell,MOVIE,2021,2020,R,97,0,,6.8,5028.0,7.2,8.292,1,documentation,2,US,1
ts320407,The Future Diary,SHOW,2021,2020,TV-PG,34,0,2.0,6.8,129.0,8.5,2.677,1,reality,2,JP,1
ts288540,Ray,SHOW,2021,2020,TV-MA,59,0,1.0,7.1,8795.0,6.8,5.791,1,drama,3,IN,1
tm475430,Super Me,MOVIE,2021,2020,Not Rated,102,0,,5.8,1605.0,7.7,41.515,1,action,4,CN,1
tm1125844,The Whole Truth,MOVIE,2021,2020,R,125,0,,5.1,3323.0,6.3,149.152,1,drama,3,TH,1
tm1130995,Jonas Brothers Family Roast,MOVIE,2021,2020,Not Rated,68,0,,5.2,1647.0,7.2,5.159,1,comedy,2,US,1
ts356275,Johnny Test,SHOW,2021,2020,TV-Y,14,0,2.0,6.4,355.0,7.5,5.835,1,comedy,5,US,1
tm980657,The Soul,MOVIE,2021,2020,Not Rated,130,0,,6.6,2791.0,7.2,5.521,1,scifi,3,TW,2
ts311887,New World,SHOW,2021,2020,Not Rated,69,0,1.0,,,7.0,1.762,1,reality,1,KR,1
ts273461,Word of Honor,SHOW,2021,2020,TV-14,43,0,1.0,,,8.7,14.258,1,action,4,CN,1
ts235563,Daughter from Another Mother,SHOW,2021,2020,TV-MA,38,0,2.0,7.2,1812.0,7.5,63.194,1,romance,4,MX,1
tm1201453,"Sing, Dance, Act: Kabuki featuring Toma Ikuta",MOVIE,2022,2020,Not Rated,87,0,,6.9,35.0,7.2,2.73,1,documentation,1,,0
tm993790,40 Love,MOVIE,2021,2020,R,98,0,,,,3.0,1.92,1,comedy,1,MX,2
ts288472,You Are My Spring,SHOW,2021,2020,Not Rated,69,0,1.0,7.4,597.0,8.1,3.911,1,drama,4,KR,1
tm919869,And Tomorrow the Entire World,MOVIE,2021,2020,Not Rated,111,0,,6.0,3172.0,5.7,6.581,1,romance,3,FR,2
tm1022912,One,MOVIE,2021,2020,Not Rated,150,0,,6.5,2672.0,6.5,2.237,1,drama,2,IN,1
ts292662,Johnny Hallyday: Beyond Rock,SHOW,2022,2020,TV-14,35,0,1.0,7.1,120.0,7.0,0.736,1,documentation,2,US,1
ts330012,Eternally Confused and Eager for Love,SHOW,2022,2020,TV-MA,23,0,1.0,6.7,1680.0,6.4,6.09,1,comedy,2,IN,1
ts282155,Zero,SHOW,2021,2020,TV-MA,24,0,1.0,5.6,1302.0,7.6,6.765,1,scifi,5,IT,1
ts188861,Battle Kitty,SHOW,2022,2020,TV-Y7,33,0,1.0,6.3,123.0,8.0,1.639,1,animation,6,US,1
tm454879,Major Grom: Plague Doctor,MOVIE,2021,2020,Not Rated,136,0,,6.3,11939.0,6.7,170.53,1,action,2,RU,1
ts279953,Law School,SHOW,2021,2020,Not Rated,65,0,1.0,8.0,2161.0,8.2,8.117,1,crime,3,KR,1
tm421437,Anne+,MOVIE,2021,2020,Not Rated,94,0,,6.0,1425.0,6.0,7.986,1,drama,1,NL,1
tm1025318,Ajeeb Daastaans,MOVIE,2021,2020,Not Rated,142,0,,6.7,5743.0,6.8,5.751,1,drama,2,IN,1
ts316965,Ridley Jones,SHOW,2021,2020,TV-Y,28,0,3.0,4.6,232.0,8.0,9.494,1,animation,4,US,1
ts270807,"Hello, Me!",SHOW,2021,2020,Not Rated,62,0,1.0,7.2,582.0,7.5,8.511,1,comedy,5,KR,1
ts302058,Everything Will Be Fine,SHOW,2021,2020,TV-MA,29,0,1.0,6.2,342.0,7.3,3.012,1,comedy,2,MX,1
tm1022893,Dynasty Warriors,MOVIE,2021,2020,PG-13,118,0,,4.7,2146.0,6.4,165.339,1,action,2,NZ,2
ts321437,Fishbowl Wives,SHOW,2022,2020,TV-MA,43,0,1.0,6.1,907.0,6.5,27.937,1,drama,2,JP,1
tm1080406,"Barbie: Big City, Big Dreams",MOVIE,2021,2020,Not Rated,62,0,,5.7,305.0,7.022,105.001,1,animation,3,US,1
tm1001095,Roohi,MOVIE,2021,2020,Not Rated,134,0,,4.3,10025.0,4.9,3.119,1,comedy,2,IN,1
ts345779,Barbie: It Takes Two,SHOW,2022,2020,TV-G,21,0,1.0,6.3,33.0,8.3,10.972,1,comedy,3,US,1
ts282214,Let's Fight Ghost,SHOW,2021,2020,TV-14,65,0,1.0,6.7,108.0,9.0,4.859,1,drama,6,TH,1
ts329711,"Love, Life & Everything in Between",SHOW,2022,2020,TV-14,27,0,1.0,5.6,94.0,6.0,3.344,1,comedy,3,MA,5
ts14520,Action Pack,SHOW,2022,2020,TV-Y,28,0,2.0,6.3,86.0,8.2,5.8,1,family,6,US,1
tm985550,Crazy About Her,MOVIE,2021,2020,Not Rated,102,0,,6.6,5435.0,7.2,27.193,1,romance,2,ES,1
tm992279,Confessions of an Invisible Girl,MOVIE,2021,2020,Not Rated,91,0,,5.2,1051.0,6.9,43.041,1,comedy,2,BR,1
ts326029,Savage Rhythm,SHOW,2022,2020,TV-MA,38,0,1.0,6.3,28.0,7.7,82.74,1,drama,2,CO,1
tm998033,Doctor,MOVIE,2021,2020,Not Rated,150,0,,7.5,15385.0,6.7,3.878,1,action,4,IN,1
tm1178876,Battle: Freestyle,MOVIE,2022,2020,Not Rated,88,0,,4.3,382.0,5.2,88.676,1,drama,3,NO,1
tm1115800,Theo Von: Regular People,MOVIE,2021,2020,Not Rated,61,0,,5.1,827.0,7.0,3.436,1,comedy,1,US,1
ts330132,800 Meters,SHOW,2022,2020,TV-MA,53,0,1.0,6.9,560.0,5.0,2.177,1,documentation,2,ES,1
tm975741,Octonauts: The Ring of Fire,MOVIE,2021,2020,G,72,0,,6.4,137.0,6.8,5.576,1,animation,1,CN,2
tm988736,Chris Rock Total Blackout: The Tamborine Extended Cut,MOVIE,2021,2020,PG-13,97,0,,7.1,341.0,,1.4,1,comedy,1,,0
tm1120937,Montford: The Chickasaw Rancher,MOVIE,2021,2020,Not Rated,96,0,,6.6,719.0,6.0,4.098,1,western,3,US,1
tm859256,Red,MOVIE,2021,2020,Not Rated,146,0,,,,7.8,4.828,1,thriller,3,IN,1
ts297763,Myth and Mogul: John DeLorean,SHOW,2021,2020,TV-14,44,0,1.0,6.8,1056.0,6.9,3.793,1,documentation,2,US,1
ts61384,My Love: Six Stories of True Love,SHOW,2021,2020,TV-PG,70,0,1.0,7.5,291.0,5.0,1.265,1,reality,3,US,1
ts321084,Framed! A Sicilian Murder Mystery,SHOW,2022,2020,TV-MA,31,0,1.0,6.8,964.0,7.1,2.556,1,comedy,2,IT,1
tm989672,Creating The Queen's Gambit,MOVIE,2021,2020,PG-13,14,0,,6.9,609.0,8.0,10.374,1,documentation,1,US,1
tm1024062,Nayattu,MOVIE,2021,2020,Not Rated,124,0,,8.1,7040.0,7.7,2.432,1,thriller,3,IN,1
ts297031,Transformers: War for Cybertron: Kingdom,SHOW,2021,2020,TV-Y7,25,0,1.0,,,8.1,8.346,1,action,2,US,1
tm1198504,Ghost in the Shell: SAC_2045 Sustainable War,MOVIE,2021,2020,R,118,0,,,,6.9,6.36,1,action,3,JP,1
tm1143258,Hey! Sinamika,MOVIE,2022,2020,Not Rated,150,0,,6.0,3246.0,6.9,3.755,1,drama,2,IN,1
ts272092,Canine Intervention,SHOW,2021,2020,TV-14,36,0,1.0,6.5,892.0,7.0,5.511,1,documentation,2,US,1
tm1200703,Christina P: Mom Genes,MOVIE,2022,2020,Not Rated,62,0,,5.8,605.0,6.8,2.244,1,comedy,2,,0
tm1077013,Memories of a Murderer: The Nilsen Tapes,MOVIE,2021,2020,R,84,0,,6.3,3301.0,6.2,5.426,1,documentation,2,GB,1
tm1031186,Heroes: Silence and Rock & Roll,MOVIE,2021,2020,Not Rated,94,0,,7.5,668.0,8.6,14.086,1,documentation,2,ES,1
ts287741,"Fresh, Fried & Crispy",SHOW,2021,2020,TV-PG,25,0,1.0,6.2,631.0,7.8,2.407,1,documentation,2,US,1
tm1237253,My Little Pony: A New Generation: Sing-Along,MOVIE,2022,2020,Not Rated,90,0,,,,,,0,,0,,0
