person_id,name,role,title_count,avg_imdb_score,avg_tmdb_score
9268,Mike Butters,ACTOR,1,7.9,7.88
9283,Emilie de Ravin,ACTOR,1,7.0,6.7
9284,Leelee Sobieski,ACTOR,1,7.0,6.7
9286,Christian Stolte,ACTOR,2,6.1,6.1
9288,Stephen Dorff,ACTOR,2,7.1,7.35
9289,Michael Vieau,ACTOR,1,7.0,6.7
9290,John Kishline,ACTOR,1,7.0,6.7
9291,Wesley Walker,ACTOR,1,7.0,6.7
9292,John Scherp,ACTOR,1,7.0,6.7
9293,Elena Kenney,ACTOR,1,7.0,6.7
9294,William Nero Jr.,ACTOR,1,7.0,6.7
9295,Don Frye,ACTOR,1,7.0,6.7
9296,Branka Katić,ACTOR,2,7.2,7.15
9297,Michael Sassone,ACTOR,2,7.35,7.05
9303,Ethan Hawke,ACTOR,4,6.22,6.66
9304,Alan Arkin,ACTOR,4,7.05,6.9
9305,Gore Vidal,ACTOR,1,7.8,7.55
9306,Loren Dean,ACTOR,1,7.8,7.55
9307,William Lee Scott,ACTOR,2,7.55,7.37
9308,Jayne Brook,ACTOR,1,7.8,7.55
9309,Una Damon,ACTOR,1,7.8,7.55
9310,Andrew Niccol,DIRECTOR,2,6.95,6.74
9313,Colin Hanks,ACTOR,1,6.1,8.2
9314,Evan Parke,ACTOR,3,7.17,7.22
9319,David Pittu,ACTOR,1,7.5,7.3
9322,David Dennis,ACTOR,1,5.1,5.4
9327,Tom Hobbs,ACTOR,1,7.1,6.9
9328,Tiriel Mora,ACTOR,1,5.3,6.2
9341,Nathan Gamble,ACTOR,1,7.1,6.9
9346,Keith Hudson,ACTOR,2,4.9,5.95
9350,Joyce Van Patten,ACTOR,1,5.9,6.33
9351,Zabryna Guevara,ACTOR,2,6.45,6.6
9357,Paul Tei,ACTOR,1,7.5,10.0
9367,Alec Mapa,ACTOR,1,7.0,8.1
9368,David Frankel,DIRECTOR,1,6.7,7.3
9369,Scott Frank,ACTOR,1,6.9,8.0
9369,Scott Frank,DIRECTOR,1,6.5,6.31
9372,Jake Johnson,ACTOR,5,6.7,6.39
9373,Damon Wayans Jr.,ACTOR,2,6.05,6.62
9374,Joe Rogan,ACTOR,5,6.92,6.34
9375,Natasha Leggero,ACTOR,6,6.04,6.25
9377,Jon Lajoie,ACTOR,1,5.3,7.1
9380,L. Warren Young,ACTOR,4,5.85,6.24
9381,Nelson Bonilla,ACTOR,1,4.3,5.1
9382,Brian Oerly,ACTOR,1,6.6,6.6
9383,Alec Rayme,ACTOR,1,6.3,6.44
9384,Randy Havens,ACTOR,1,,7.3
9391,Jwaundace Candece,ACTOR,3,4.43,5.6
9397,Ted Huckabee,ACTOR,1,6.7,6.8
9413,Elliott Dixon,ACTOR,1,5.4,5.7
9419,Courtney Patterson,ACTOR,1,4.4,5.7
9425,Patch Darragh,ACTOR,3,6.77,6.67
9427,Michael Flores,ACTOR,1,5.4,5.5
9438,Joe Pesci,ACTOR,4,8.27,8.03
9439,Lorraine Bracco,ACTOR,1,8.7,8.46
9440,Chuck Low,ACTOR,1,8.7,8.46
9441,Frank Sivero,ACTOR,1,8.7,8.46
9442,Frank DiLeo,ACTOR,1,8.7,8.46
9443,Tony Darrow,ACTOR,1,8.7,8.46
9444,Frank Vincent,ACTOR,1,8.7,8.46
9445,Frank Adonis,ACTOR,1,8.7,8.46
9446,Catherine Scorsese,ACTOR,2,8.45,8.32
9447,Suzanne Shepherd,ACTOR,2,6.95,6.93
9448,Gina Mastrogiacomo,ACTOR,1,8.7,8.46
9449,Debi Mazar,ACTOR,2,7.4,7.18
9450,Michael Imperioli,ACTOR,4,7.12,7.12
9451,Charles Scorsese,ACTOR,2,8.45,8.32
9452,Illeana Douglas,ACTOR,1,8.7,8.46
9453,Margo Winkler,ACTOR,2,7.3,7.23
9454,Jerry Vale,ACTOR,1,8.7,8.46
9455,Julie Garfield,ACTOR,1,8.7,8.46
9456,Elaine Kagan,ACTOR,1,8.7,8.46
9457,Beau Starr,ACTOR,1,8.7,8.46
9458,Daniel P. Conte,ACTOR,1,8.7,8.46
9459,Tony Conforti,ACTOR,1,8.7,8.46
9461,Ronald Maccone,ACTOR,1,8.7,8.46
9462,Tony Sirico,ACTOR,1,8.7,8.46
9463,Joseph D'Onofrio,ACTOR,1,8.7,8.46
9464,Angela Pietropinto,ACTOR,1,8.7,8.46
9465,Katherine Wallach,ACTOR,1,8.7,8.46
9466,Melissa Prophet,ACTOR,1,8.7,8.46
9467,Marianne Leone Cooper,ACTOR,2,7.65,7.03
9468,Susan Varon,ACTOR,1,8.7,8.46
9469,Elizabeth Whitcraft,ACTOR,1,8.7,8.46
9470,Clem Caserta,ACTOR,2,8.5,8.46
9471,Edward D. Murphy,ACTOR,1,8.7,8.46
9472,Michael Citriniti,ACTOR,1,8.7,8.46
9473,Peter Hock,ACTOR,1,8.7,8.46
9474,Manny Alfaro,ACTOR,1,8.7,8.46
9475,John Di Benedetto,ACTOR,3,7.6,7.42
9476,Margaret Smith,ACTOR,1,8.7,8.46
9477,Frank Albanese,ACTOR,1,8.7,8.46
9478,Louis Eppolito,ACTOR,1,8.7,8.46
9479,Anthony Alessandro,ACTOR,1,8.7,8.46
9480,Tony Lip,ACTOR,2,8.2,7.98
9481,Victor Colicchio,ACTOR,1,8.7,8.46
9482,Vincent Pastore,ACTOR,2,8.25,8.13
9483,Philip Suriano,ACTOR,2,8.25,8.03
9484,James Quattrochi,ACTOR,1,8.7,8.46
9485,Lawrence Sacco,ACTOR,1,8.7,8.46
9486,Frank Aquilino,ACTOR,3,7.33,7.27
9487,John 'Cha Cha' Ciarcia,ACTOR,1,8.7,8.46
9488,Vito Antuofermo,ACTOR,1,8.7,8.46
9489,Vincent Gallo,ACTOR,1,8.7,8.46
9490,Nicole Burdette,ACTOR,2,7.95,7.78
9491,Stella Keitel,ACTOR,1,8.7,8.46
9492,Peter Onorati,ACTOR,1,8.7,8.46
9493,Gene Canfield,ACTOR,1,8.7,8.46
9494,Berlinda Tolbert,ACTOR,1,8.7,8.46
9495,Nancy Cassaro,ACTOR,1,8.7,8.46
9496,Isiah Whitlock Jr.,ACTOR,8,6.54,6.63
9499,Anthony Caso,ACTOR,1,8.7,8.46
9500,Frank Cassini,ACTOR,1,8.7,8.46
9507,Billy L. Sullivan,ACTOR,1,8.7,8.46
9508,Jo Joyner,ACTOR,1,6.9,7.2
9514,Shu Qi,ACTOR,3,5.53,5.77
9530,Virginia Gardner,ACTOR,1,6.5,7.7
9532,Sofia Black-D'Elia,ACTOR,1,6.3,7.7
9533,Sam Lerner,ACTOR,2,5.95,6.2
9534,Amy Landecker,ACTOR,3,7.03,7.6
9537,Gary Grubbs,ACTOR,1,8.4,8.15
9538,Kurtwood Smith,ACTOR,2,6.5,6.6
9543,Terry O'Quinn,ACTOR,1,7.0,6.58
9548,Kathleen Munroe,ACTOR,1,4.0,6.6
9555,Utkarsh Ambudkar,ACTOR,3,6.9,6.77
9557,David Del Rio,ACTOR,3,6.2,7.03
9558,John Benjamin Hickey,ACTOR,3,6.5,6.43
9560,Jacob Wysocki,ACTOR,2,5.65,5.65
9565,Christina Ricci,ACTOR,3,5.9,6.3
9567,Cameron Deane Stewart,ACTOR,1,7.0,6.8
9573,Har Mar Superstar,ACTOR,1,6.1,5.8
9575,Donald Faison,ACTOR,2,5.5,5.55
9583,Donald Watkins,ACTOR,1,6.9,6.7
9589,Emilia Graves,ACTOR,1,6.6,6.7
9595,Monika Guiberteau,ACTOR,1,6.6,6.6
9657,Brianne Howey,ACTOR,3,6.35,7.33
9660,Julie Benz,ACTOR,2,6.5,6.3
9661,Matthew Marsden,ACTOR,2,5.75,6.2
9662,Jake La Botz,ACTOR,1,7.0,6.6
9663,Tim Kang,ACTOR,1,7.0,6.6
9664,Aung Aay Noi,ACTOR,1,7.0,6.6
9665,Paul Schulze,ACTOR,1,7.0,6.6
9666,Ken Howard,ACTOR,4,6.72,6.55
9667,Cameron Pearson,ACTOR,1,7.0,6.6
9668,Thomas Peterson,ACTOR,1,7.0,6.6
9669,Tony Skarberg,ACTOR,1,7.0,6.6
9670,James With,ACTOR,1,7.0,6.6
9671,Kasikorn Niyompattana,ACTOR,1,7.0,6.6
9672,Shaliew 'Lek' Bamrungbun,ACTOR,1,7.0,6.6
9674,Bear Grylls,ACTOR,4,6.28,6.12
9684,Max Burkholder,ACTOR,1,5.8,5.1
9685,Adelaide Kane,ACTOR,2,5.0,6.1
9686,Rhys Wakefield,ACTOR,1,4.7,5.6
9689,Tom Yi,ACTOR,1,4.6,5.9
9700,Natalie Martinez,ACTOR,3,5.83,6.09
9702,Jacob Vargas,ACTOR,2,6.2,6.45
9704,Robert LaSardo,ACTOR,1,8.5,8.32
9712,Sanaa Lathan,ACTOR,3,6.73,7.1
9714,Colin Salmon,ACTOR,2,5.4,5.77
9718,Sam Troughton,ACTOR,2,6.55,6.5
9719,Lance Henriksen,ACTOR,1,6.5,6.5
9733,Ed Helms,ACTOR,5,5.72,5.78
9734,Justin Bartha,ACTOR,1,5.5,6.7
9736,Jeffrey Tambor,ACTOR,3,8.07,7.95
9737,Mike Epps,ACTOR,12,5.11,5.84
9738,Sasha Barrese,ACTOR,1,7.1,6.8
9743,Oscar Torre,ACTOR,1,5.6,6.7
9745,Jonny Coyne,ACTOR,5,6.8,6.68
9750,Lela Loren,ACTOR,3,6.6,7.08
9752,Scott Anthony Leet,ACTOR,1,7.7,7.3
9753,Tim Sitarz,ACTOR,2,5.75,5.8
9754,Danny Le Boyer,ACTOR,1,6.5,6.4
9756,Todd Phillips,ACTOR,2,6.75,6.44
9756,Todd Phillips,DIRECTOR,4,6.68,6.39
9761,Gil Birmingham,ACTOR,4,7.18,6.82
9763,Cam Gigandet,ACTOR,1,5.3,6.4
9764,Michael Welch,ACTOR,1,7.0,6.1
9765,Edi Gathegi,ACTOR,3,5.4,6.15
9766,Christian Serratos,ACTOR,2,7.55,7.8
9768,Catherine Hardwicke,ACTOR,1,7.6,6.5
9768,Catherine Hardwicke,DIRECTOR,1,5.4,6.0
9769,Ashton Kutcher,ACTOR,1,7.4,7.5
9770,Kevin Kline,ACTOR,1,6.3,7.1
9771,Greta Gerwig,ACTOR,1,6.9,6.5
9773,Lake Bell,ACTOR,3,7.0,6.57
9774,Stefanie Scott,ACTOR,1,4.1,5.5
9775,Talia Balsam,ACTOR,1,6.8,6.8
9779,Nasim Pedrad,ACTOR,1,5.2,6.1
9782,Colin Farrell,ACTOR,4,6.55,6.33
9783,LL Cool J,ACTOR,1,6.8,7.2
9785,Josh Charles,ACTOR,4,6.65,6.42
9786,Brian Van Holt,ACTOR,1,7.0,6.7
9788,Page Kennedy,ACTOR,1,6.8,8.7
9792,Lindsey Ginter,ACTOR,2,7.75,7.43
9799,Logan Miller,ACTOR,1,5.2,5.5
9800,Joey Morgan,ACTOR,1,5.8,6.3
9802,Cloris Leachman,ACTOR,1,5.1,5.5
9803,Patrick Schwarzenegger,ACTOR,1,6.7,7.43
9806,Blake Anderson,ACTOR,3,5.33,6.17
9807,Lukas Gage,ACTOR,1,7.1,8.0
9816,Andy Fickman,DIRECTOR,1,6.2,6.3
9823,Christian De Sica,ACTOR,1,2.7,3.4
9824,Alessio Boni,ACTOR,1,6.2,6.3
9834,Liana Liberato,ACTOR,1,6.8,7.2
9835,Gerald McRaney,ACTOR,1,6.5,6.5
9836,Caroline Goodall,ACTOR,1,6.5,6.5
9839,Hunter Burke,ACTOR,4,6.05,6.35
9846,Jim Gleason,ACTOR,4,6.9,7.34
9849,Kesha Bullard,ACTOR,1,8.4,8.15
9862,David Atrakchi,ACTOR,1,5.9,5.6
9866,Ériq Ebouaney,ACTOR,4,5.7,5.79
9869,Sean Hayes,ACTOR,3,5.9,6.57
9870,Dave Foley,ACTOR,1,6.6,10.0
9872,Alfred Molina,ACTOR,10,6.92,7.18
9874,Aubrey Plaza,ACTOR,2,5.65,5.55
9876,John Krasinski,ACTOR,2,6.2,6.65
9877,Beth Behrs,ACTOR,1,6.6,6.4
9886,Steve Toussaint,ACTOR,1,7.1,7.3
9887,Richard Coyle,ACTOR,1,7.4,8.31
9888,Blanca Romero,ACTOR,1,5.4,7.3
9889,Ronald Pickup,ACTOR,1,7.4,7.35
9890,Pedro Alonso,ACTOR,4,7.77,6.73
9891,Gísli Örn Garðarsson,ACTOR,2,7.0,7.48
9892,Alicia Borrachero,ACTOR,1,6.8,6.8
9896,Thomas DuPont,ACTOR,1,5.5,5.5
9897,José Ángel Egido,ACTOR,3,6.9,6.13
9898,Mike Newell,DIRECTOR,2,7.5,7.5
9899,Melani Olivares,ACTOR,3,6.37,7.07
9900,Gloria Muñoz,ACTOR,1,5.5,5.6
9904,Natalia de Molina,ACTOR,4,6.48,6.75
9905,David Solans,ACTOR,3,6.73,7.58
9909,Scoot McNairy,ACTOR,6,7.1,6.85
9910,Michelle Dockery,ACTOR,4,7.22,7.34
9912,Jason Butler Harner,ACTOR,1,5.4,5.5
9913,Linus Roache,ACTOR,2,6.25,6.3
9915,Anson Mount,ACTOR,1,6.3,6.44
9917,Corey Hawkins,ACTOR,1,6.1,6.33
9920,Tomás del Estal,ACTOR,3,6.07,5.97
9928,Joel Bosqued,ACTOR,1,5.3,5.5
9934,Pat Kiernan,ACTOR,3,6.1,6.35
9940,Jorge Suquet,ACTOR,3,5.93,6.78
9941,Nacho Fresneda,ACTOR,2,5.1,5.15
9948,Scott Speedman,ACTOR,2,7.1,7.43
9951,Kevin Grevioux,ACTOR,2,5.45,5.8
9954,Richard Cetrone,ACTOR,2,6.25,6.55
9957,Todd Schneider,ACTOR,1,6.8,6.8
9969,Brian Steele,ACTOR,1,5.1,5.3
9972,Len Wiseman,DIRECTOR,1,6.2,5.97
9982,Alexandra Maria Lara,ACTOR,2,6.6,6.55
9983,Christian McKay,ACTOR,4,6.78,6.8
9984,Tom Wlaschiha,ACTOR,2,7.55,7.4
9985,Pierfrancesco Favino,ACTOR,1,8.1,7.7
9986,Stephen Mangan,ACTOR,1,8.1,7.7
9987,Julian Rhind-Tutt,ACTOR,1,8.1,7.7
9988,Colin Stinton,ACTOR,1,8.1,7.7
9989,Jamie de Courcey,ACTOR,1,8.1,7.7
9990,Ilario Calvo,ACTOR,1,8.1,7.7
9991,Patrick Baladi,ACTOR,2,7.75,7.4
9993,Alexandra Jiménez,ACTOR,5,6.74,6.8
9994,Martin Savage,ACTOR,1,8.1,7.7
9995,Jamie Sives,ACTOR,1,8.1,7.7
9996,James Norton,ACTOR,3,6.47,6.5
9997,Michael Vardian,ACTOR,1,8.1,7.7
9998,Eddie Bagayawa,ACTOR,1,8.1,7.7
10001,Matthew Macfadyen,ACTOR,1,6.6,6.7
10003,Brenda Blethyn,ACTOR,1,7.2,7.1
10004,Penelope Wilton,ACTOR,4,7.32,7.41
10008,Tamzin Merchant,ACTOR,1,7.0,6.7
10009,Joe Wright,DIRECTOR,3,6.27,6.48
10014,Bruce Spence,ACTOR,1,5.1,5.3
10017,Vernon Wells,ACTOR,1,5.8,6.1
10035,Jeremy Irons,ACTOR,4,6.98,6.8
10040,Sharon Washington,ACTOR,1,7.2,6.7
10042,Kevin Chamberlin,ACTOR,5,6.26,6.62
10050,Jonathan Hensleigh,DIRECTOR,1,5.6,7.01
10051,Craig Roberts,ACTOR,1,7.3,7.33
10052,Georgia King,ACTOR,1,6.1,7.0
10054,Tom Riley,ACTOR,2,6.05,6.5
10058,James Corden,ACTOR,4,6.4,6.84
10059,Joseph Mawle,ACTOR,1,3.9,6.5
10061,Moritz Bleibtreu,ACTOR,1,6.7,6.7
10062,Rosanna Arquette,ACTOR,2,4.55,5.0
10064,Bronson Webb,ACTOR,1,5.7,6.0
10065,Damien Molony,ACTOR,1,7.7,7.3
10066,Alannah Olivia,ACTOR,1,6.3,6.1
10097,Alf Joint,ACTOR,1,7.7,7.6
10103,Jon Voight,ACTOR,3,6.53,6.43
10104,Ty Burrell,ACTOR,2,6.3,5.9
10105,Albert Hall,ACTOR,1,,9.8
10106,Joel Gretsch,ACTOR,1,7.3,7.2
10109,Stephen Macht,ACTOR,1,6.3,6.8
10121,Ellar Coltrane,ACTOR,1,5.9,5.8
10122,Patricia Arquette,ACTOR,2,7.15,7.15
10132,Shane Graham,ACTOR,1,5.4,6.3
10148,Evie Thompson,ACTOR,1,6.7,6.8
10157,Roland Ruiz,ACTOR,1,6.4,6.3
10163,Sam Dillon,ACTOR,1,7.3,7.14
10166,Zoe Graham,ACTOR,1,5.4,5.0
10177,Mona Lee Fultz,ACTOR,1,7.3,7.2
10178,Bill Wise,ACTOR,1,7.3,7.2
10195,Richard Linklater,DIRECTOR,1,7.3,7.2
10204,Freida Pinto,ACTOR,4,5.98,6.24
10205,Saurabh Shukla,ACTOR,10,6.66,6.51
10209,Raj Zutshi,ACTOR,5,6.82,6.38
10211,Mahesh Manjrekar,ACTOR,8,5.9,6.19
10211,Mahesh Manjrekar,DIRECTOR,1,7.6,8.0
10216,Anand Tiwari,ACTOR,1,8.1,7.3
10216,Anand Tiwari,DIRECTOR,2,6.8,6.35
10221,Joely Richardson,ACTOR,2,6.05,5.95
10222,Amy Brassette,ACTOR,1,5.6,5.4
10226,Taylor Ashley Murphy,ACTOR,1,6.6,6.6
10255,Jens Harzer,ACTOR,1,8.4,7.9
10256,Philipp Kadelbach,DIRECTOR,1,7.1,6.9
10263,Christine Horne,ACTOR,1,6.5,6.7
10265,Aaron Poole,ACTOR,1,5.4,5.4
10276,Mark Gatiss,ACTOR,3,7.07,7.05
10278,Andrew Scott,ACTOR,1,7.0,7.1
10280,Amanda Abbington,ACTOR,2,6.75,6.65
10285,Natasha O'Keeffe,ACTOR,1,8.8,8.56
10291,William Moseley,ACTOR,1,6.6,6.9
10294,James Cosmo,ACTOR,6,5.87,6.15
10296,Elizabeth Hawthorne,ACTOR,2,5.9,6.82
10300,Sophie Winkleman,ACTOR,1,,7.4
10303,Cameron Rhodes,ACTOR,1,5.2,6.75
10305,Mark Johnson,ACTOR,1,7.1,7.0
10312,Ramona Marquez,ACTOR,1,7.1,6.7
10313,Richard Dixon,ACTOR,2,7.3,7.45
10314,Robert Portal,ACTOR,1,6.7,6.4
10315,Eve Best,ACTOR,2,6.5,8.3
10317,Adrian Scarborough,ACTOR,2,7.6,7.3
10318,Andrew Havill,ACTOR,3,7.57,7.5
10319,Maite Perroni,ACTOR,1,6.5,7.3
10322,Dominic Applewhite,ACTOR,1,7.5,7.3
10323,David Bamber,ACTOR,2,7.0,7.33
10326,Simon Chandler,ACTOR,1,6.6,7.2
10329,Tim Downie,ACTOR,3,6.9,6.65
10330,John Albasiny,ACTOR,2,6.8,6.81
10331,Dick Ward,ACTOR,1,7.5,7.3
10333,John Warnaby,ACTOR,1,7.5,7.3
10334,Anthony Andrews,ACTOR,1,,7.7
10357,Kaitlyn Dever,ACTOR,2,7.55,7.17
10358,Ed Westwick,ACTOR,1,7.4,6.9
10359,Jessica Hecht,ACTOR,2,7.75,7.1
10360,Dermot Mulroney,ACTOR,6,6.08,6.04
10365,Julie Hagerty,ACTOR,1,7.9,7.8
10373,Jonathan Banks,ACTOR,8,7.42,7.3
10391,Amila Terzimehic,ACTOR,1,6.2,6.1
10393,Eliza Taylor,ACTOR,3,6.5,6.77
10394,Caterina Scorsone,ACTOR,2,6.9,7.18
10395,Akie Kotabe,ACTOR,1,6.2,6.1
10396,Will Patton,ACTOR,2,5.2,5.6
10397,Patrick Kennedy,ACTOR,2,6.05,6.12
10398,Dragan Marinković 'Maca',ACTOR,1,6.2,6.1
10399,Ben Willens,ACTOR,1,6.2,6.1
10400,Miloš Timotijević,ACTOR,1,6.2,6.1
10401,Dragan Dvojakovic,ACTOR,1,6.2,6.1
10402,Tara Jevrosimović,ACTOR,1,6.2,6.1
10403,Nina Mrđa,ACTOR,1,6.2,6.1
10404,Greg De Cuir,ACTOR,2,6.0,6.15
10405,Steve Shapiro,ACTOR,1,6.2,6.1
10406,Ben Dimmock,ACTOR,1,6.2,6.1
10407,Justin Chapman,ACTOR,1,6.2,6.1
10408,Chad Z. King,ACTOR,1,6.2,6.1
10409,Marija Dakić,ACTOR,1,6.2,6.1
10411,Milutin Milosevic,ACTOR,1,6.2,6.1
10412,Nina Janković,ACTOR,1,6.2,6.1
10413,Jadranka Bugarski,ACTOR,1,6.2,6.1
10414,Miodrag Stojanovic,ACTOR,1,6.2,6.1
10415,Nina Lazarevic,ACTOR,1,6.2,6.1
10416,Tijana Plemic,ACTOR,1,6.2,6.1
10417,Nebojša Đorđević,ACTOR,1,6.2,6.1
10418,Ilija Labalo,ACTOR,1,6.2,6.1
10419,Marko Marković,ACTOR,1,6.2,6.1
10420,Mark Mottram,ACTOR,2,6.15,6.05
10421,Yulia Martynyuk,ACTOR,1,6.2,6.1
10422,Dragana Atlija,ACTOR,1,6.2,6.1
10423,Roger Donaldson,DIRECTOR,1,6.2,6.1
10424,Radoje Jelić,ACTOR,1,6.2,6.1
10428,Bruno Kirby,ACTOR,2,7.7,7.45
10429,Anne Heche,ACTOR,6,6.32,6.27
10430,Brian Tarantina,ACTOR,2,7.55,7.35
10431,Rocco Sisto,ACTOR,2,6.9,6.75
10432,Gerry Becker,ACTOR,2,6.9,6.75
10433,Robert Miano,ACTOR,2,6.1,6.5
10439,Patrick Doyle,ACTOR,1,6.0,5.9
10440,Sharon Stone,ACTOR,8,6.34,6.52
10441,George Dzundza,ACTOR,1,7.2,5.9
10446,Chelcie Ross,ACTOR,1,7.3,7.14
10448,Jack McGee,ACTOR,2,6.8,7.05
10452,Mitch Pileggi,ACTOR,1,4.5,5.1
10461,Peter Appel,ACTOR,1,8.5,8.32
10468,Paul Verhoeven,DIRECTOR,1,7.3,6.99
10472,Rodney A. Grant,ACTOR,1,6.5,6.3
10474,Tantoo Cardinal,ACTOR,7,6.49,6.6
10475,Robert Pastorelli,ACTOR,1,6.1,6.0
10485,Kirk Baltz,ACTOR,1,7.3,7.1
10492,Steve Reevis,ACTOR,1,6.5,6.3
10531,Ana de la Reguera,ACTOR,3,5.87,6.27
10532,Keith Carradine,ACTOR,1,6.8,6.8
10534,Adam Beach,ACTOR,2,6.4,6.02
10535,Toby Huss,ACTOR,7,6.12,5.89
10536,Abigail Spencer,ACTOR,1,5.2,5.8
10540,Wyatt Russell,ACTOR,3,5.93,5.9
10549,Mae Questel,ACTOR,1,7.5,7.2
10557,Jessica Lange,ACTOR,1,8.0,7.77
10558,Alison Lohman,ACTOR,1,8.0,7.77
10559,Matthew McGrory,ACTOR,1,8.0,7.77
10560,Loudon Wainwright III,ACTOR,2,7.55,7.88
10561,Arlene Tai,ACTOR,1,8.0,7.77
10563,Perry Walston,ACTOR,1,8.0,7.77
10564,Hailey Anne Nelson,ACTOR,1,8.0,7.77
10565,R. Keith Harris,ACTOR,1,8.0,7.77
10566,Grayson Stone,ACTOR,1,8.0,7.77
10567,Zac Gardner,ACTOR,1,8.0,7.77
10568,Karla Droege,ACTOR,1,8.0,7.77
10569,Miley Cyrus,ACTOR,4,6.1,6.54
10570,John Lowell,ACTOR,1,8.0,7.77
10571,Sallie Hedrick,ACTOR,1,8.0,7.77
10572,Charles McLawhorn,ACTOR,1,8.0,7.77
10573,Frank Hoyt Taylor,ACTOR,3,6.93,7.09
10574,James DeForest Parker,ACTOR,1,8.0,7.77
10575,Russell Hodgkinson,ACTOR,2,7.3,7.48
10576,Don Young,ACTOR,1,8.0,7.77
10578,Jeff Campbell,ACTOR,1,8.0,7.77
10579,Joanne Pankow,ACTOR,1,8.0,7.77
10580,Trevor Gagnon,ACTOR,1,8.0,7.77
10581,Daniel Wallace,ACTOR,1,8.0,7.77
10582,Will Thomas,ACTOR,1,8.0,7.77
10583,L.C. Holt,ACTOR,1,8.0,7.77
10584,Jake Brake,ACTOR,1,8.0,7.77
10588,India Eisley,ACTOR,1,5.1,5.3
10589,Sanny van Heteren,ACTOR,1,6.8,6.7
10595,Mark Gibbon,ACTOR,1,3.8,5.9
10596,Benita Ha,ACTOR,1,4.1,4.5
10601,Lee Majdoub,ACTOR,2,5.35,5.8
10603,Adam Greydon Reid,ACTOR,1,7.3,7.3
10618,Diane Lane,ACTOR,2,8.25,7.55
10619,Michael Rooker,ACTOR,2,6.6,7.0
10621,Jesse James,ACTOR,1,7.5,7.4
10626,Barbara Garrick,ACTOR,2,7.35,7.25
10629,Nathalie Cox,ACTOR,1,4.5,4.7
10630,Tony Nappo,ACTOR,2,6.6,6.65
10640,Simon Crane,ACTOR,1,7.9,7.88
10644,Zoey Deutch,ACTOR,4,6.97,7.28
10645,Tyler Hoechlin,ACTOR,2,6.5,6.98
10646,Blake Jenner,ACTOR,2,6.8,6.9
10662,Asjha Cooper,ACTOR,1,4.8,5.6
10687,J. Quinton Johnson,ACTOR,1,4.7,6.2
10694,Tchéky Karyo,ACTOR,2,6.15,6.75
10695,Chris Cooper,ACTOR,1,6.6,5.6
10698,Donal Logue,ACTOR,4,6.82,6.85
10703,Trevor Morgan,ACTOR,1,,7.4
10710,Peter Winther,DIRECTOR,1,5.3,6.4
10712,Hayden Christensen,ACTOR,2,5.95,6.51
10719,Jimmy Smits,ACTOR,1,8.2,7.35
10721,Temuera Morrison,ACTOR,1,5.2,6.5
10723,Jack Thompson,ACTOR,1,,7.5
10725,Leeanna Walsman,ACTOR,1,6.8,7.1
10726,Anthony Phelan,ACTOR,1,7.3,7.2
10741,Tom Wood,ACTOR,1,6.5,6.5
10744,Daniel Roebuck,ACTOR,3,6.0,6.17
10745,L. Scott Caldwell,ACTOR,1,5.9,6.0
10751,David Darlow,ACTOR,1,7.7,7.4
10754,Joe Guzaldo,ACTOR,1,5.4,6.1
10759,Andy Romano,ACTOR,1,6.1,6.0
10766,Danny Goldring,ACTOR,1,7.6,7.8
10768,Nick Searcy,ACTOR,1,5.5,6.0
10772,Johnny Lee Davenport,ACTOR,1,6.5,6.5
10773,Mike Bacarella,ACTOR,1,6.8,7.0
10782,David Pasquesi,ACTOR,1,7.3,7.1
10786,Kirsten Nelson,ACTOR,1,6.5,6.47
10788,Lester Holt,ACTOR,1,7.3,7.0
10799,Keith Barish,ACTOR,1,6.4,6.38
10804,Tom Courtenay,ACTOR,5,6.54,6.6
10805,Ben Walker,ACTOR,1,6.1,6.0
10806,Jack Shepherd,ACTOR,2,6.6,6.55
10807,Magda Szubanski,ACTOR,5,6.88,6.48
10808,Clare Higgins,ACTOR,2,6.65,6.85
10809,Jim Carter,ACTOR,4,6.32,6.68
10811,Brian Nickels,ACTOR,1,6.1,6.0
10812,Kristin Scott Thomas,ACTOR,4,6.65,6.64
10814,Kimberly Elise,ACTOR,2,7.3,7.46
10816,Taylour Paige,ACTOR,2,6.9,6.6
10817,Logan Browning,ACTOR,2,6.1,6.45
10822,Paul Weitz,DIRECTOR,1,6.6,7.6
10823,McKinley Freeman,ACTOR,1,3.6,5.0
10824,Robert Shaye,ACTOR,2,6.55,6.65
10827,Joel McHale,ACTOR,6,6.7,6.48
10830,Scott Spiegel,ACTOR,1,6.5,6.5
10830,Scott Spiegel,DIRECTOR,1,,5.1
10833,Joanne Baron,ACTOR,1,5.3,5.2
10836,Taylor Gilbert,ACTOR,1,6.4,6.33
10837,Donnell Rawlings,ACTOR,4,6.0,6.03
10839,Roshon Fegan,ACTOR,1,5.0,8.0
10842,Tim Storms,ACTOR,1,6.7,7.4
10843,John Landis,ACTOR,1,6.3,6.8
10853,Timothy Patrick Quill,ACTOR,1,6.5,6.5
10854,Frank Bonsangue,ACTOR,2,6.3,6.85
10855,Cindy Cheung,ACTOR,3,7.0,6.7
10859,Peyton List,ACTOR,3,4.77,5.87
10868,Haruhi Nanao,ACTOR,2,7.35,7.6
10869,Sayaka Ohara,ACTOR,5,6.88,7.64
